xplane,yplane,xrocket,yrocket,vc,xnc,rtm,time
43499.47,17486.46,28272.54,12740.38,3939.75903701961,3575.55766485277,15999.0146051034,
43499.47,17453.25,28317.47,12760.34,3940.68412278392,3548.47964438084,15939.5865613344,
43499.47,17420.54,28364.76,12781.22,3941.5907663921,3521.72480911502,15881.136663384,
43499.47,17386.15,28411.04,12801.44,3942.54116617422,3493.44309972013,15819.7556682119,
43499.47,17352.55,28455.47,12820.64,3943.46478610007,3465.72168199597,15759.8619152291,
43499.47,17320.35,28502.95,12841.04,3944.34506408493,3439.07882987682,15702.5205383345,
43499.47,17285.96,28548.42,12860.35,3945.28207867089,3410.47458351573,15641.3863856516,
43499.47,17253.09,28593.82,12879.45,3946.17249295085,3383.05386846353,15583.0062317259,
43499.47,17220.32,28641.59,12899.42,3947.05595271065,3355.61137187638,15524.8711435604,
43499.47,17185.87,28687.06,12918.18,3947.98121232926,3326.61214411575,15463.8350058526,
43499.47,17153.14,28732.82,12936.9,3948.8545180311,3298.99261238978,15405.9204730038,
43499.47,17120.24,28779.07,12955.64,3949.72805355704,3271.11802686973,15347.7750026381,
43499.47,17087.03,28826.71,12974.79,3950.60535678354,3242.86734616202,15289.1581230035,
43499.47,17052.86,28872.2,12992.84,3951.50362639879,3213.66877141281,15228.9353575407,
43499.47,17020.29,28919.43,13011.44,3952.35413662168,3185.76147261925,15171.5976052661,
43499.47,16986.51,28966.67,13029.85,3953.23212777894,3156.67870661379,15112.2063910718,
43501.18,16952.77,29013.04,13047.72,3954.11426933855,3127.17063394748,15054.6045882844,
43504.49,16921.33,29058.93,13065.21,3954.94659817616,3099.05688754167,15000.2335499862,
43509.37,16891.87,29106.26,13083.1,3955.73798089449,3072.07456999813,14948.5339470505,
43516.1,16863.21,29152.98,13100.58,3956.52158071045,3045.10943081127,14897.40543782,
43524.39,16836.61,29200.47,13118.2,3957.26224286821,3019.38883661283,14849.079953804,
43534.51,16811.31,29247.63,13135.52,3957.98225617151,2994.16257892468,14802.1500634947,
43546.22,16787.89,29294.05,13152.41,3958.66463801245,2970.04698335307,14757.6990112754,
43559.37,16766.49,29340.91,13169.32,3959.30502536333,2947.22705297689,14716.0017874802,
43574.27,16746.55,29388.58,13186.39,3959.92029093945,2925.12641261462,14676.0028164723,
43591.12,16727.99,29435.89,13203.19,3960.5146612782,2903.60888033976,14637.4493057198,
43609.5,16711.26,29482.67,13219.66,3961.07315354674,2883.23691884498,14601.2923644426,
43629.3,16696.37,29530.46,13236.39,3961.59491428482,2864.06774705356,14567.5881833186,
43651.21,16682.87,29577.75,13252.81,3962.09742529112,2845.47808191814,14535.2621372885,
43674.55,16671.19,29624.87,13269.06,3962.56422094441,2828.09519141072,14505.3459696218,
43699.43,16661.21,29671.88,13285.17,3962.99972644978,2811.77624931401,14477.5711460558,
43725.89,16652.9,29719.74,13301.49,3963.40509425709,2796.49723160626,14451.8750811915,
43754.51,16646.15,29768.83,13318.15,3963.78833912095,2781.97150743572,14427.7980967097,
43785.63,16641.01,29814.32,13333.45,3964.15080252123,2768.16026019908,14405.282512564,
43815.98,16637.79,29902.6,13364.36,3964.45891567454,2756.36321104122,14386.2844229196,
43878.18,16637.32,29930.95,13373.6,3964.97780308422,2736.37618921658,14353.711202375,
43898.04,16637.32,29956.59,13381.92,3965.12647943133,2730.62122676554,14343.3443778622,
43916,16637.32,30003.83,13397.56,3965.25999388506,2725.44236290983,14333.9711958152,
43949.13,16637.32,30051.4,13413.27,3965.51261954837,2715.61517520471,14316.6860962902,
43982.49,16637.32,30099.48,13429.08,3965.76552053824,2705.74005192287,14299.2915908332,
44016.19,16637.32,30147.19,13444.71,3966.01967737415,2695.77795464961,14281.7245693299,
44049.62,16637.32,30195.34,13460.42,3966.27012443919,2685.92365480171,14264.3006296344,
44083.34,16637.32,30242.13,13475.61,3966.52137227173,2675.99991434252,14246.7310483462,
44116.1,16637.32,30289.63,13490.97,3966.76351216505,2666.39956884937,14229.6681851566,
44149.34,16637.32,30337.78,13506.5,3967.00797379077,2656.67058034059,14212.3610042126,
44183.03,16637.32,30385.57,13521.84,3967.25449620904,2646.82193477223,14194.8202970099,
44216.45,16637.32,30433.62,13537.21,3967.49739630235,2637.08061967857,14177.4273794918,
44250.04,16637.32,30480.79,13552.23,3967.74013853763,2627.30815131182,14159.9509441049,
44283,16637.32,30528.41,13567.33,3967.97658080116,2617.75288529724,14142.8069648539,
44316.27,16637.31,30576.1,13582.4,3968.21392177887,2608.12474622579,14125.5085347492,
44349.57,16637.31,30623.49,13597.31,3968.45008516196,2598.5076244717,14108.1953836052,
44382.66,16637.31,30671.63,13612.4,3968.68316131198,2588.97987581016,14091.0023735195,
44416.25,16637.31,30718.98,13627.18,3968.91863504755,2579.31704229189,14073.5485627882,
44449.28,16637.31,30767.58,13642.3,3969.14845502456,2569.84987995453,14056.3957338584,
44483.18,16637.31,30815.13,13657.03,3969.38327533058,2560.13924397926,14038.7942775019,
44516.32,16637.31,30862.38,13671.59,3969.61109901187,2550.68131843209,14021.5891698365,
44549.25,16637.31,30910.73,13686.46,3969.83598100856,2541.30974246264,14004.4991320439,
44582.93,16637.31,30958.46,13701.06,3970.06492879975,2531.73181228935,13987.0236160583,
44616.18,16637.31,31005.98,13715.54,3970.28931734779,2522.30806482697,13969.7792234713,
44649.26,16637.31,31054.79,13730.37,3970.51114246751,2512.95600751546,13952.6280654129,
44683.23,16637.31,31102.1,13744.67,3970.737880098,2503.35946442946,13935.0197462185,
44716.14,16637.31,31149.86,13759.04,3970.95579004314,2494.10053780503,13917.9624001774,
44749.36,16637.31,31198.13,13773.53,3971.1744780952,2484.77266237196,13900.7511008462,
44782.92,16637.31,31246.08,13787.85,3971.39418281895,2475.36481021359,13883.3686849073,
44816.25,16637.31,31293.79,13802.04,3971.61088570076,2466.04914119531,13866.1121265368,
44849.4,16637.31,31343.25,13816.72,3971.82506251634,2456.80618124116,13848.9492196881,
44883.76,16637.31,31389.89,13830.47,3972.04614015363,2447.22756678155,13831.1666687404,
44916.15,16637.31,31438.23,13844.68,3972.25240795651,2438.25555404434,13814.4109943998,
44949.7,16637.31,31486.19,13858.72,3972.46530433787,2428.95931475059,13797.052257746,
44982.98,16637.31,31534.64,13872.85,3972.67499797807,2419.76686752621,13779.8400074271,
45016.59,16639.01,31581.85,13886.55,3972.85341255463,2411.91713321585,13762.8038314056,
45047.72,16642.27,31630.17,13900.56,3972.9891421285,2405.92771044873,13744.9582184539,
45077.91,16647.29,31678.5,13914.54,3973.08924384008,2401.50058204627,13725.3796091227,
45106.4,16653.99,31726.01,13928.26,3973.15048607097,2398.78790738046,13704.4904091259,
45132.78,16662.21,31773.99,13942.11,3973.17309099248,2397.78584066045,13682.6853744126,
45157.76,16672.16,31822.65,13956.17,3973.15799012627,2398.45530364635,13659.3694719827,
45181.39,16683.97,31870.03,13969.86,3973.10365522746,2400.86252595159,13634.3925498328,
45202.78,16697.08,31918.49,13983.91,3973.0131501019,2404.86669328306,13608.8160690725,
45222.97,16712.19,31967.25,13998.07,3972.8815775081,2410.67554379685,13581.3330434242,
45241.57,16729.11,32015.2,14012.04,3972.70914854395,2418.26637524342,13552.3494621663,
45258.21,16747.41,32063.39,14026.14,3972.49999009179,2427.4412586735,13522.5510816939,
45273.25,16767.48,32110.81,14040.08,3972.24956755114,2438.37933448973,13491.3128027963,
45286.45,16788.88,32158.55,14054.18,3971.96314333448,2450.82809908553,13459.3148911339,
45298.08,16812.06,32206.14,14068.33,3971.63384656815,2465.05996212327,13425.8373749971,
45308.04,16836.84,32254.82,14082.92,3971.26370640483,2480.95631610451,13391.2037607269,
45316.52,16863.9,32304.3,14097.87,3970.84065870018,2498.99685555786,13354.4730022748,
45323.37,16893.21,32350.23,14111.83,3970.3631955097,2519.19738290433,13315.782377537,
45328.19,16921.97,32398.8,14126.75,3969.87664454224,2539.61133374348,13278.7161955417,
45331.58,16954.12,32446.14,14141.42,3969.31427809416,2562.99647607002,13238.2344322048,
45333.25,16987.12,32493.77,14156.34,3968.71784842936,2587.55881543115,13197.5650775338,
45333.28,17020.36,32542.25,14171.7,3968.10289092934,2612.63348538566,13155.060005327,
45333.28,17054.21,32589.39,14186.77,3967.46978240043,2638.1899357631,13111.8071059945,
45333.28,17087.17,32637.07,14202.18,3966.84656512552,2663.09840308118,13069.7811627886,
45333.28,17120.53,32685.31,14217.94,3966.20917327553,2688.32535020376,13027.3071389548,
45333.28,17154.33,32731.7,14233.22,3965.55684024634,2713.89117077233,12984.3539010453,
45333.28,17186.85,32779.36,14249.09,3964.92208964075,2738.52949969155,12943.0967911291,
45333.28,17220.29,32827.56,14265.33,3964.26305903818,2763.86825710603,12900.7387161027,
45333.28,17254.16,32875.17,14281.51,3963.5890713594,2789.53399222128,12857.9226508311,
45333.28,17287.64,32922.29,14297.68,3962.91573383717,2814.9312493978,12815.6692569924,
45333.28,17320.8,32969.07,14313.88,3962.24174745726,2840.11557671973,12773.8793317145,
45333.28,17353.76,33016.1,14330.33,3961.56531863398,2865.15866280572,12732.4287606336,
45333.28,17386.94,33063.28,14347,3960.87779883417,2890.37991001166,12690.7742250713,
45333.28,17420.25,33110.39,14363.8,3960.18076879883,2915.71700961429,12649.0222869,
45333.28,17453.54,33158.45,14381.13,3959.47729529169,2941.05658191387,12607.3633857574,
45333.28,17487.55,33205.33,14398.17,3958.75213718709,2966.93984821297,12564.8865088122,
45333.28,17520.76,33252.97,14415.67,3958.03677444881,2992.24338543914,12523.4868222182,
45333.28,17554.54,33299.44,14432.87,3957.30238071465,3017.9884054506,12481.4417015746,
45333.28,17587.53,33347.24,14450.76,3956.57806898665,3043.15584462227,12440.4638600371,
45333.28,17621.5,33392.71,14467.9,3955.82572626797,3069.06748607331,12398.3357871865,
45333.28,17653.84,33439.91,14485.88,3955.10174854825,3093.78655004422,12358.2932712385,
45333.28,17687.46,33487.14,14504.04,3954.34328270739,3119.46184633475,12316.7521456197,
45333.28,17721.13,33532.43,14521.58,3953.57654042432,3145.192709005,12275.2131461902,
45333.28,17753.46,33579.66,14540.08,3952.83300512127,3169.93428416653,12235.409975516,
45333.28,17787.22,33626.21,14558.46,3952.05055107997,3195.75243457585,12193.9133995437,
45333.28,17820.53,33674.88,14577.9,3951.27130442532,3221.24734776992,12153.0475917591,
45333.28,17855.4,33719.73,14595.9,3950.44932562696,3247.91086187717,12110.3454036168,
45333.28,17887.56,33766.3,14614.79,3949.68242926014,3272.58013692488,12071.0251158114,
45333.28,17921.01,33812.09,14633.51,3948.87918642577,3298.20887179315,12030.2165945808,
45333.28,17953.92,33858.22,14652.54,3948.08144379747,3323.45456647807,11990.1267862397,
45333.28,17987.13,33904.7,14671.9,3947.2699646606,3348.92760532628,11949.7524323549,
45333.28,18020.63,33950.73,14691.22,3946.44453382667,3374.62890008543,11909.0946047442,
45333.28,18053.85,33996.88,14710.76,3945.61892576387,3400.12893099573,11868.8566849585,
45333.28,18087.2,34043.77,14730.81,3944.7833555552,3425.73081717409,11828.5416953565,
45333.28,18121.13,34089.67,14750.59,3943.92641726147,3451.77714748974,11787.5916533209,
45333.28,18154.38,34134.71,14770.14,3943.07900972373,3477.32905534764,11747.5340753189,
45333.28,18187.04,34181.69,14790.74,3942.23934258705,3502.45115516652,11708.2584038229,
45333.28,18221.17,34226.5,14810.52,3941.35626218329,3528.66580669606,11667.3010695258,
45333.28,18253.76,34272.3,14830.93,3940.50483380896,3553.74486539318,11628.2646927466,
45333.28,18287.12,34318.62,14851.75,3939.62696930777,3579.40547642528,11588.3764195331,
45333.28,18320.9,34363.41,14872.01,3938.73132610812,3605.38389829125,11548.0627340127,
45333.28,18353.6,34409.52,14893.08,3937.85639991201,3630.56870852989,11509.106663906,
45333.28,18387.32,34454.71,14913.88,3936.94813643105,3656.51590993724,11469.0129867281,
45333.28,18420.41,34500.27,14935.03,3936.049392714,3681.99750541642,11429.7469301135,
45333.28,18453.82,34545.79,14956.33,3935.13526282773,3707.72185108128,11390.1754034168,
45333.28,18487.25,34590.83,14977.57,3934.21343688529,3733.46924742793,11350.6520435239,
45333.28,18520.37,34675.34,15019.66,3933.29300966937,3758.98765904776,11311.573080918,
45333.28,18583,34681.88,15022.66,3931.59301101719,3805.63325186983,11237.8410930512,
45333.28,18587.8,34725.84,15043.87,3931.45296009538,3809.44849575519,11232.2138339304,
45333.28,18620.26,34771.9,15066.32,3930.52963793309,3834.49855457754,11194.1226856021,
45331.54,18652.59,34816.25,15088.06,3929.59667361116,3859.63119839929,11152.0137720366,
45328.24,18682.14,34861.48,15110.41,3928.7276028063,3882.88383453835,11109.423236171,
45323.19,18710.63,34906.53,15132.83,3927.87502897066,3905.54894387114,11063.8595981019,
45316.46,18737.37,34950.96,15155.06,3927.0584035221,3927.12501153127,11016.3284198641,
45308.19,18762.13,34995.19,15177.34,3926.28525510488,3947.43407261011,10967.3718121721,
45298.32,18785.19,35040.08,15200.09,3925.54819136149,3966.68978025255,10916.5494627776,
45286.61,18806.94,35085.43,15223.22,3924.8352683965,3985.21828433461,10862.8079871486,
45273.04,18827.22,35129.62,15245.85,3924.1513304879,4002.90550813615,10806.3080785727,
45258.18,18845.37,35175.15,15269.32,3923.51834800675,4019.19922486863,10749.1486839542,
45241.1,18862.34,35218.74,15291.84,3922.90487105068,4034.92221029899,10687.991332705,
45223.15,18877.01,35263.21,15314.94,3922.35052696498,4049.0722174301,10627.3966746949,
45203.15,18890.33,35307.97,15338.29,3921.82276221029,4062.49363391162,10563.4158525804,
45181.31,18902.05,35352.09,15361.38,3921.32990055932,4074.98371589492,10496.81763215,
45158.13,18911.98,35396.7,15384.81,3920.88104800809,4086.32211448491,10429.0515846595,
45132.99,18920.33,35440.98,15408.14,3920.4668873305,4096.75363933675,10358.3502168646,
45106.36,18926.97,35485.31,15431.56,3920.09459730418,4106.10574510408,10285.992825203,
45078.02,18931.96,35529.45,15454.93,3919.76212454774,4114.4378969553,10211.4045041449,
45048.13,18935.27,35573.88,15478.51,3919.47133285774,4121.71030859205,10134.9950611793,
45016.35,18936.93,35618.21,15502.09,3919.22066601314,4127.96794161856,10055.887055649,
44982.97,18936.93,35662.26,15525.54,3919.01245205599,4133.1578672545,9974.81729092981,
44949.8,18936.93,35706.5,15549.13,3918.80295417785,4138.3725748948,9894.23642828796,
44916.47,18936.93,35750.78,15572.79,3918.59046133963,4143.65446033785,9813.292404587,
44883.1,18936.93,35795.46,15596.71,3918.37545398265,4148.99132174586,9732.25070185615,
44849.41,18936.93,35840.77,15621.02,3918.15653991975,4154.41740584055,9650.45230709145,
44815.24,18936.93,35883.61,15643.97,3917.93277169626,4159.95575827717,9567.46545742103,
44782.93,18936.93,35927.79,15667.73,3917.71592012248,4165.31518781702,9489.01895136182,
44749.58,18936.93,35972.66,15691.91,3917.49133186098,4170.85783535997,9408.06178393094,
44715.7,18936.93,36016.34,15715.45,3917.26144838067,4176.52277572654,9325.81532797579,
44682.72,18936.93,36060.88,15739.53,3917.03361763107,4182.12879197067,9245.7586622072,
44649.07,18936.93,36104.18,15762.94,3916.79962044234,4187.87793306709,9164.08079571414,
44616.34,18936.93,36148.56,15787,3916.56786561008,4193.56341922811,9084.66071340324,
44582.79,18936.93,36192.4,15810.79,3916.32893662734,4199.41602042477,9003.24127097352,
44549.64,18936.93,36236.34,15834.69,3916.08933211413,4205.2761490842,8922.79218201622,
44516.39,18936.93,36280.9,15858.98,3915.84636624024,4211.20930349401,8842.12874417488,
44482.66,18936.93,36325.15,15883.14,3915.59775780652,4217.27071472762,8760.28665649089,
44449.15,18936.93,36368.65,15906.91,3915.34735898631,4223.3660731837,8678.99156784301,
44416.2,18936.93,36413.14,15931.29,3915.097157421,4229.44694380729,8599.07937658289,
44382.48,18936.93,36456.53,15955.08,3914.83932200071,4235.70326098264,8517.29095661759,
44349.59,18936.93,36500.54,15979.28,3914.58317647874,4241.9084806185,8437.52734917613,
44316.22,18936.93,36544.59,16003.54,3914.3209091187,4248.25162738255,8356.58727041289,
44282.79,18936.93,36589.15,16028.15,3914.05496799975,4254.67295400575,8275.53062768364,
44248.96,18936.93,36632.85,16052.3,3913.7831716916,4261.22460379714,8193.51117134191,
44215.78,18936.93,36676.18,16076.28,3913.51177326551,4267.75556353777,8113.07100452437,
44182.86,18936.93,36720.37,16100.81,3913.23851525645,4274.32011883592,8033.28171321136,
44150.96,18936.93,36764.09,16125.1,3912.99293033617,4280.21036901343,7953.45030020612,
44121.05,18936.93,36807.19,16149.07,3912.78127924169,4285.27954015235,7875.9986937177,
44093.17,18938.54,36852.46,16174.37,3912.51315528535,4291.69175083428,7801.70715841981,
44065.64,18942.01,36895.16,16198.2,3912.16911062706,4299.90409834006,7725.91853656339,
44041.26,18946.88,36938.85,16222.69,3911.78060561017,4309.15686702387,7656.50505804265,
44017.96,18953.52,36982.5,16247.23,3911.3203306521,4320.09050374631,7587.57050533831,
43996.31,18961.82,37026.06,16271.8,3910.7948042781,4332.53674477764,7520.81158100052,
43976.36,18971.77,37069.59,16296.45,3910.20359417431,4346.49132633891,7456.29689955343,
43958.05,18983.38,37113.77,16321.61,3909.54487278223,4361.98102013264,7393.9524155436,
43941.16,18996.88,37157.2,16346.45,3908.80571941741,4379.28956985767,7332.83361456675,
43926.2,19011.84,37200.5,16371.33,3908.00713416841,4397.90468001291,7274.8627661527,
43912.92,19028.41,37243.68,16396.28,3907.13932917361,4418.03432485425,7219.18616620999,
43901.3,19046.61,37287.23,16421.62,3906.201218064,4439.68041006359,7165.77197421871,
43891.25,19066.68,37330.34,16446.86,3905.18024697997,4463.10534806071,7114.03141725546,
43882.93,19088.23,37374.3,16472.81,3904.09373158079,4487.88415847969,7064.93647749702,
43876.16,19111.97,37417.84,16498.69,3902.90780184017,4514.75663445877,7017.08151829713,
43871.14,19137.22,37460.53,16524.24,3901.65305821315,4542.99465019132,6971.87466296656,
43867.85,19163.68,37503.36,16550.1,3900.3435039289,4572.25766086989,6929.67127482648,
43866.2,19191.93,37545.88,16575.98,3898.95060947219,4603.15373271676,6889.47752389787,
43866.19,19221.67,37588.49,16602.16,3897.48827127256,4635.34095227268,6851.72039840345,
43866.19,19253.21,37631.15,16628.62,3895.89365571927,4670.15487656302,6814.51120967591,
43866.19,19286.53,37673.74,16655.32,3894.16452387118,4707.57724574613,6777.92507023268,
43866.19,19319.92,37718.91,16684.03,3892.41729614982,4745.05228581012,6741.40556735162,
43866.19,19355.46,37758.71,16709.43,3890.54798686452,4784.77755421105,6702.65600690622,
43866.19,19386.82,37800.81,16736.63,3888.87320114505,4820.05321654242,6668.55847258026,
43866.19,19420.11,37842.71,16763.99,3887.08769214299,4857.3399955594,6632.48492022255,
43866.19,19453.34,37884.39,16791.47,3885.29053042245,4894.5430941609,6596.57721209641,
43866.19,19486.48,37926.79,16819.74,3883.48341053023,4931.62902227745,6560.86738843932,
43866.19,19520.32,37968.88,16848.08,3881.62662417175,4969.40415207285,6524.53444060468,
43866.19,19554,38010.33,16876.26,3879.76301657626,5006.98925271516,6488.47210903309,
43866.19,19587.28,38052.46,16905.22,3877.90654693631,5044.11020500628,6452.9592680247,
43866.19,19621.21,38092.41,16932.88,3876.00124355364,5081.88269144542,6416.85893723783,
43866.19,19653.46,38133.34,16961.54,3874.17104420401,5117.86305056675,6382.64546139066,
43866.19,19686.63,38174.75,16990.84,3872.27853343878,5154.76268965184,6347.57038224805,
43866.19,19720.29,38215.64,17020.05,3870.34567319115,5192.13504353405,6312.08739467128,
43866.19,19753.64,38256.73,17049.7,3868.41563253153,5229.14301558564,6277.0414084243,
43866.19,19787.27,38297.09,17079.08,3866.45696420201,5266.3900876934,6241.82145226661,
43866.19,19820.39,38336.96,17108.39,3864.51176948404,5303.07852976258,6207.23079197281,
43866.19,19853.23,38377.94,17138.85,3862.56917970738,5339.42331548931,6173.04811709521,
43866.19,19887.11,38417.91,17168.81,3860.55574576709,5376.78933656689,6137.89813874439,
43866.19,19920.25,38458.29,17199.4,3858.56961210421,5413.35151703458,6103.61697414393,
43866.19,19953.85,38498.69,17230.31,3856.5442419638,5450.33823471102,6068.9708879593,
43866.19,19987.59,38539.26,17261.67,3854.4975010669,5487.41595962504,6034.29055805556,
43866.19,20021.6,38577.55,17291.46,3852.4220265787,5524.71323342349,5999.44684278998,
43866.19,20053.78,38616.43,17322.02,3850.43807287377,5560.08813215903,5966.58107220605,
43866.19,20086.58,38656.15,17353.58,3848.40602981819,5596.04458547245,5933.18833716795,
43866.19,20120.22,38695.6,17385.23,3846.31279916721,5632.797422368,5899.04917185912,
43866.19,20153.76,38734.39,17416.62,3844.21279569627,5669.38286048044,5865.12883393361,
43866.19,20186.85,38773.27,17448.39,3842.12621208764,5705.45594292577,5831.76725939543,
43866.19,20220.13,38811.75,17480.11,3840.015333764,5741.67188556925,5798.31104446036,
43866.19,20253.2,38850.54,17512.42,3837.90539192714,5777.59843923566,5765.18862818087,
43866.19,20286.66,38889.32,17545.03,3835.7593035478,5813.86540318652,5731.77105178601,
43866.19,20320.25,38927.71,17577.61,3833.59352465755,5850.18913382605,5698.3384921942,
43866.19,20353.62,38966.06,17610.46,3831.42862517529,5886.22618242992,5665.23267618803,
43866.19,20387.09,39003.8,17643.07,3829.2457035596,5922.29301738058,5632.13671866768,
43866.19,20420.15,39041.7,17676.15,3827.0756395645,5957.88336837515,5599.553209907,
43866.19,20453.48,39079.48,17709.42,3824.87718113467,5993.67579243922,5566.80329701613,
43866.19,20486.84,39116.48,17742.28,3822.66547195472,6029.42100680463,5534.13502274687,
43866.19,20519.63,39154.8,17776.71,3820.47728157474,6064.53117078488,5502.13280195921,
43866.19,20553.76,39192.27,17810.65,3818.19535643081,6100.88000883827,5468.92742718752,
43866.19,20587.25,39229.45,17844.63,3815.94127050898,6136.52411611688,5436.45463599573,
43866.19,20620.62,39266.11,17878.43,3813.68357576859,6171.9695550572,5404.20896762446,
43867.82,20653.65,39303.32,17913.08,3811.54069727439,6205.37966785323,5373.79539433395,
43871.2,20687.33,39339.67,17947.17,3809.46129586926,6237.58694650881,5344.33584105661,
43876.13,20718.7,39376,17981.49,3807.6970466209,6264.75074998069,5316.09498757371,
43882.73,20748.52,39412.69,18016.38,3806.21280194739,6287.48958830795,5288.38704779901,
43891.09,20777.04,39448.95,18051.01,3805.00817660114,6305.86901083873,5260.92222497267,
43901.03,20803.62,39485.46,18086.02,3804.10749062426,6319.56724041834,5234.30397419369,
43912.74,20828.76,39521.57,18120.71,3803.50299416859,6328.73990861647,5208.01847113229,
43925.98,20852,39557.63,18155.39,3803.2007131321,6333.32046750072,5182.54119091814,
43940.86,20873.57,39593.87,18190.25,3803.19754131922,6333.36850884714,5157.62676406977,
43957.47,20893.59,39630.56,18225.54,3803.49824757956,6328.81186743499,5133.12796620731,
43975.99,20912.14,39666.91,18260.39,3804.11568849341,6319.44273021772,5108.87239172708,
43995.98,20928.83,39703.74,18295.6,3805.0259960645,6305.59762300708,5085.41426958317,
44017.92,20944.01,39741.08,18331.14,3806.25709286252,6286.81253849339,5062.23387682048,
44041.86,20957.62,39776.45,18364.47,3807.81738916554,6262.90254653146,5039.35598683216,
44065.99,20968.9,39812.92,18398.67,3809.54939650124,6236.22659484367,5018.29202167324,
44092.46,20978.86,39849.88,18433.06,3811.62371559087,6204.08948433104,4997.18632912803,
44120.87,20987.24,39887.28,18467.54,3814.00676516948,6166.91106175301,4976.46241408712,
44151.19,20993.98,39924.16,18501.13,3816.69404779877,6124.64896156372,4956.19305102752,
44182.57,20998.96,39961.27,18534.53,3819.59183261372,6078.66740920232,4936.92220010423,
44215.63,21002.29,39999.32,18568.37,3822.75231150458,6028.02243891834,4918.26921715143,
44249.36,21003.99,40037.31,18601.65,3826.13251184348,5973.2703586323,4898.47785833789,
44282.83,21003.99,40075.06,18634.22,3829.62750215131,5916.00419483199,4878.08057509028,
44315.88,21003.99,40113.87,18667.26,3833.02691776228,5859.64696763804,4858.01478691811,
44349.65,21003.99,40151.72,18698.94,3836.45653538013,5802.1129162202,4837.58147845679,
44382.38,21003.99,40190.52,18730.99,3839.72396959832,5746.64916770744,4817.85318616727,
44415.74,21003.99,40229.13,18762.39,3843.01139545851,5690.18636570758,4797.81082217798,
44448.74,21003.99,40269,18794.42,3846.21195855318,5634.56073798991,4778.06257329455,
44482.65,21003.99,40308.15,18825.35,3849.45847198568,5577.45643113756,4757.83712844807,
44515.74,21003.99,40347.95,18856.36,3852.57238299373,5522.02130653646,4738.17022397806,
44549.2,21003.99,40388.37,18887.42,3855.67616792022,5466.10020867955,4718.34769813627,
44583.01,21003.99,40428.01,18917.38,3858.76547687427,5409.75884492331,4698.38843882267,
44615.97,21003.99,40467.62,18946.88,3861.72566471471,5355.11489047356,4678.99176535233,
44648.74,21003.99,40508.53,18976.98,3864.62162469221,5301.01446383264,4659.77481302669,
44682.44,21003.99,40549.3,19006.52,3867.5586478606,5245.47790284909,4640.07647186456,
44715.85,21003.99,40590.01,19035.58,3870.42136632407,5190.67738332587,4620.61125109261,
44749.04,21003.99,40631.88,19065.08,3873.21908815037,5136.4624599398,4601.32794027017,
44783.04,21003.99,40672.87,19093.5,3876.04200368933,5081.07802003385,4581.64381850788,
44816.14,21003.99,40713.9,19121.53,3878.74098275196,5027.46436498342,4562.53200461965,
44849.13,21003.99,40755.21,19149.35,3881.3855821174,4974.2838591625,4543.54507215475,
44882.2,21003.99,40797.66,19177.58,3883.99297443003,4921.20408619995,4524.57081402874,
44916.05,21003.99,40840.13,19205.4,3886.6213673015,4867.02461712328,4505.2024431091,
44949.76,21003.99,40881.61,19232.13,3889.19329607866,4813.33386214963,4485.97161747966,
44982.53,21003.99,40924.43,19259.39,3891.64608019233,4761.48723773761,4467.32744903031,
45016.24,21003.99,40966.34,19285.64,3894.13102474983,4708.29892231765,4448.20313714822,
45049.08,21003.99,41008.91,19311.95,3896.50560032584,4656.82952664884,4429.61924335695,
45082.32,21003.99,41051.95,19338.18,3898.86911447464,4604.95417071553,4410.86498482268,
45115.8,21003.99,41095.14,19364.13,3901.2091786306,4552.93714556141,4392.02294969016,
45149.28,21003.99,41138.13,19389.56,3903.50699132134,4501.20179972707,4373.23416440677,
45182.46,21003.99,41181.88,19415.1,3905.74206599081,4450.23213271412,4354.66086820226,
45216.13,21003.99,41224.65,19439.67,3907.97104490895,4398.74385365133,4335.86518001652,
45248.91,21003.99,41268.32,19464.43,3910.09829083233,4348.97162894505,4317.60651188542,
45282.26,21003.99,41312.54,19489.15,3912.22602784379,4298.54668422785,4299.07373263699,
45315.93,21003.99,41356.3,19513.24,3914.33513247277,4247.90789262297,4280.41334225503,
45349.14,21003.99,41400.38,19537.17,3916.37475289388,4198.29444129197,4262.04894699531,
45382.47,21003.99,41444.83,19560.96,3918.38408004051,4148.77735320883,4243.66106771435,
45415.99,21003.99,41489.44,19584.48,3920.36716114236,4099.26110615691,4225.21257512647,
45449.51,21003.99,41533.31,19607.26,3922.3127250818,4050.03516490808,4206.79965499593,
45482.38,21003.99,41578.11,19630.21,3924.18097299823,4002.14069740802,4188.79123181057,
45515.84,21003.99,41622.91,19652.82,3926.04912370109,3953.61411300113,4170.49403315882,
45549.21,21003.99,41668.03,19675.28,3927.87532916035,3905.54098870016,4152.28754370678,
45582.72,21003.99,41713.71,19697.7,3929.67407065312,3857.55299877237,4134.04119498725,
45616.56,21003.99,41758.6,19719.37,3931.45527179309,3809.38555447235,4115.65387393494,
45649.71,21003.99,41803.31,19740.64,3933.16279287854,3762.58275844574,4097.68034460396,
45682.64,21003.99,41848.48,19761.83,3934.82479821445,3716.41489939766,4079.85953237553,
45715.82,21003.99,41893.92,19782.84,3936.46695336912,3670.18233304639,4061.9359349931,
45749.13,21003.99,41940.22,19803.96,3938.082288779,3624.08449573677,4043.98042645369,
