xplane,yplane,xrocket,yrocket,vc,xnc,xnt,rtm,time
32638.44,11952.18,10411.53,3444.618,3063.89417643523,3354.09993422253,-0.712700023868642,23847.3937449358,3.6733368
32605.65,11951.2,10460.46,3447.144,3039.96978354731,3337.98363550623,-0.717628504702411,23768.4933480004,3.6899307
32572.66,11950.2,10509.71,3449.665,3015.92869766551,3321.52810833594,-0.722589248040281,23690.7414353109,3.7066659
32537.32,11949.12,10562.44,3452.412,2991.82800766987,3305.24809090054,-0.727902197831831,23610.5067713175,3.7243218
32505.77,11948.14,10609.55,3454.765,2967.65598166641,3288.70640989364,-0.732645539747141,23530.5544345978,3.7400334
32472.51,11947.09,10659.19,3457.289,2943.38236287774,3271.53599857522,-0.737645372369848,23454.395912172,3.7567209
32438.49,11945.99,10709.98,3459.903,2919.11340095175,3254.64761864472,-0.742761669860743,23375.1103653236,3.7738395
32406.03,11944.94,10758.44,3462.378,2894.82268963506,3237.56112963711,-0.747642092214487,23296.2291349685,3.7900366
32372.82,11943.85,10808.02,3464.959,2870.51221530828,3220.17366680764,-0.752635365159772,23218.886346806,3.806157
32339.13,11942.73,10858.32,3467.633,2846.23848003839,3202.89470917905,-0.757702265860103,23140.032592858,3.8235469
32306.73,11941.63,10906.71,3470.224,2821.99494367371,3185.44904070146,-0.762575325550101,23061.71916996,3.83991
32273.26,11940.49,10956.75,3472.993,2797.79411876423,3167.8473868953,-0.767616121651195,22984.2357254117,3.856536
32239.95,11939.36,11006.48,3475.814,2773.68424564823,3150.38845759598,-0.772625726455412,22905.3278034389,3.8732498
32206.89,11938.19,11055.85,3478.693,2749.65644597943,3132.81893085278,-0.777598919154666,22826.9376762726,3.8897165
32173.46,11937.01,11105.76,3481.709,2725.73621265491,3115.24260950138,-0.782627131783925,22748.5456177241,3.9066061
32140.44,11935.82,11155.06,3484.783,2701.94356727876,3097.67943324354,-0.78759376536455,22670.0185892521,3.9230286
32106.71,11934.59,11205.4,3488.062,2678.29464509913,3080.15807269465,-0.792667091631852,22591.3934082995,3.9400339
32073.77,11933.38,11254.58,3491.376,2654.81052379788,3062.69642658985,-0.797623149485848,22512.4858780528,3.9567151
32040.18,11932.11,11304.71,3494.914,2631.49871736622,3045.2377818775,-0.802676127845011,22434.0583328828,3.9735579
32007.42,11930.88,11353.6,3498.496,2608.38600364776,3027.85771855265,-0.807604207465015,22355.4823051869,3.989934
