xplane,yplane,xrocket,yrocket,vc,xnc,xnt,rtm,time
36164.14,11999.98,5316.886,2336.068,3897.342395743,3551.79016617326,-1.71701015221141,32376.2166285022,
36132.76,11999.98,5362.125,2356.172,3895.69262873477,3551.56665650463,-1.74994619624876,32295.655426565,
36100.98,11999.98,5408.021,2376.581,3894.00802381839,3551.43136921191,-1.78336327212118,32216.1550284542,
36069.16,11999.98,5454.078,2397.064,3892.29507103774,3551.24707020119,-1.8152112703232,32135.8872456176,
36037.53,11999.98,5499.945,2417.456,3890.55531646246,3551.01476274101,-1.84525414227463,32055.6302765517,
36006.29,11999.98,5545.334,2437.622,3888.79055298685,3550.73316880781,-1.87334282826528,31975.9571471691,
35974.58,11999.98,5591.495,2458.146,3886.99834459024,3550.51008103244,-1.90021737972512,31896.3610678778,
35943.39,11999.98,5636.999,2478.359,3885.18642168086,3550.17714409296,-1.92506047122108,31816.4166483545,
35912.1,11999.98,5682.754,2498.687,3883.35122138191,3549.87651541093,-1.94837701074874,31737.0903125869,
35880.59,11999.98,5728.908,2519.199,3881.49554521315,3549.57315854407,-1.9702035778075,31657.2917877631,
35849.43,11999.98,5774.661,2539.52,3879.62328556139,3549.20211183349,-1.9901747760698,31577.3851123333,
35815.55,11999.98,5824.482,2561.75,3877.72245219621,3549.13455600085,-2.00995890956229,31495.3278867163,
35787.51,11999.98,5865.868,2580.031,3875.8358829765,3548.21676610498,-2.0250130644395,31414.3792568756,
35756.56,11999.98,5911.601,2600.332,3873.92260152632,3548.05801028687,-2.0250130644395,31339.8981237613,
35725.69,11999.98,5957.336,2620.63,3872.01933452853,3547.6767005429,-2.02335060445715,31260.7283523362,
35694.84,11999.98,6003.118,2640.947,3870.11907374701,3547.30073194682,-2.02002073596571,31181.5924331628,
35663.77,11999.98,6049.347,2661.469,3868.22255645183,3546.95891724541,-2.01495947500377,31102.1833672959,
35633.26,11999.98,6094.837,2681.643,3866.33478965709,3546.54391972207,-2.00833549733269,31022.826698952,
35602.8,11999.98,6140.354,2701.826,3864.45316990916,3546.17586604345,-2.0000615817987,30944.3272810054,
35572.27,11999.98,6186.07,2722.098,3862.58035677332,3545.82883680654,-1.99009065529259,30865.736116874,
35541.89,11999.98,6231.678,2742.317,3860.71890571859,3545.47235651691,-1.97849112835873,30787.0618040436,
35510.94,11999.98,6278.22,2762.969,3858.86758472928,3545.20168780548,-1.96493126031596,30707.9723404402,
35480.78,11999.98,6323.678,2783.112,3857.03433324874,3544.81380741243,-1.95004765466304,30628.6156945651,
35450.6,11999.98,6369.27,2803.314,3855.2139662787,3544.50621531578,-1.9334694364133,30550.4224707878,
35419.74,11999.98,6415.982,2824.037,3853.40853516266,3544.28987322916,-1.91474698174639,30471.4367627464,
35389.18,11999.98,6462.341,2844.592,3851.62479572747,3544.00504141081,-1.89445993997876,30391.5100697853,
35360.04,11999.98,6506.638,2864.182,3849.86443817744,3543.60328760906,-1.87352391803874,30313.3360773616,
35329.73,11999.98,6552.813,2884.647,3848.11748295377,3543.46891924998,-1.84999935594122,30236.2919515241,
35299.62,11999.98,6598.775,2905.008,3846.39774646401,3543.24069842813,-1.82490799079855,30157.3860392129,
35269.75,11999.98,6644.446,2925.232,3844.70276323482,3543.02485788791,-1.79831921017065,30078.9563137813,
35240.09,11999.98,6689.913,2945.359,3843.03360994061,3542.83260689989,-1.7702085359337,30001.0304131013,
35210.21,11999.98,6735.783,2965.672,3841.39081644925,3542.7065937355,-1.74017642271232,29923.1310691606,
35177.48,11999.98,6786.102,2988.071,3839.77082135347,3542.92004769555,-1.70519652957192,29842.0697468716,
35150.5,11999.98,6827.719,3006.406,3838.20712463754,3542.27217386148,-1.67493160436025,29761.6139518992,
35121.13,11999.98,6873.086,3026.48,3836.64886385201,3542.39371741864,-1.64192148665061,29688.4017515605,
35090.79,11999.98,6920.012,3047.281,3835.12544832246,3542.46459745953,-1.60777081171146,29610.1727177297,
35061.68,11999.98,6965.129,3067.237,3833.63931156564,3542.34571070156,-1.57494454080334,29531.4122067404,
35032.06,11999.98,7011.106,3087.593,3832.17863343754,3542.41660760937,-1.54148819664588,29454.1451363685,
35002.69,11999.98,7056.791,3107.813,3830.75083700024,3542.44847405866,-1.50824604177943,29376.1669584124,
34972.94,11999.98,7103.128,3128.337,3829.35206123539,3542.57399592874,-1.474526423906,29298.1545303773,
34944.13,11999.98,7148.08,3148.214,3827.98776198143,3542.58933935663,-1.44182152668109,29220.3277736624,
34914.67,11999.98,7194.113,3168.597,3826.64927887497,3542.78938319178,-1.40832412982455,29143.3953432016,
34885.43,11999.98,7239.891,3188.861,3825.34403622357,3542.94152981014,-1.37501325825325,29065.4800443512,
34856.29,11999.98,7285.559,3209.074,3824.06916917813,3543.12826460605,-1.34178270766607,28987.9544765878,
34827.06,11999.98,7331.458,3229.395,3822.82432407116,3543.36763801647,-1.30838347965947,28910.4506498594,
34797.87,11999.98,7377.35,3249.715,3821.61065074461,3543.62380182365,-1.27498782420626,28832.7390122951,
34768.76,11999.98,7423.173,3270.003,3820.42781463807,3543.90467260752,-1.24164303759208,28755.1147297319,
34739.64,11999.98,7469.084,3290.334,3819.27540116952,3544.22565440945,-1.20823310310116,28677.5525520613,
34710.39,11999.98,7515.263,3310.793,3818.15345519095,3544.59246055474,-1.17462593311539,28599.7657883791,
34681.84,11999.98,7560.386,3330.76,3817.06461563656,3544.89410476934,-1.14179252455106,28522.3622624436,
34652.84,11999.98,7606.284,3351.091,3816.0028278608,3545.34210472507,-1.10839062178603,28445.6795428596,
34621.16,11999.98,7656.452,3373.428,3814.96629296923,3546.10571391222,-1.07185709470978,28365.5962268297,
34594.73,11999.98,7698.42,3391.937,3813.98437290072,3546.03583749981,-1.04133157240322,28285.8276384888,
34565.87,11999.98,7744.253,3412.245,3813.00952762035,3546.73987963726,-1.00797518523505,28212.7317190694,
34537.21,11999.98,7789.818,3432.432,3812.07264226809,3547.24532431832,-0.97481335135272,28135.5988909503,
34508.38,11999.98,7835.724,3452.781,3811.16522841568,3547.82185439437,-0.941401632447748,28058.5831678682,
34479.71,11999.98,7881.393,3473.022,3810.28952857148,3548.39199755613,-0.908163046409397,27981.3662943312,
